,PKMuestreo,FechaMuestreo,IDPiscina,PKCiclo,KilosAlimento,FechaSiembra,FechaCosecha,CantidadSembrada,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,kg/ha/day,cumulative_fcr,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Proveedor,Codigo,Especie,Origen,Proceso,Descripcion,MnProveedor,total_feed_given,cycle_feed_cost,start_weight,start_cycle_days,CantidadCosechada_harvested,VentaUSDReal,average_weight_harvest,Parcial,final_sale,partial_harvest_qty,partial_harvest_rev,final_biomass_harvested,cycle_fcr,cycle_weekly_growth_rate,rev_ha_day,cycle_feed_ha_day,total_qty_harvested_ha,total_qty_harvested_ha_day,avg_feed_cost_$,cycle_survival
277,134390,2022-05-09,75,5067,4450.0,2022-02-25,2022-05-13,1672000,10.5,7.0,77,2022-05-09,100.0,24.2,0.0,0.0,825163.0,11521.0,846837.0,846837.0,20493.0,32014.0,60.5,1.305,159238.0,130-160k,3049.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,41775.0,48428.26,1.6,3,1696694.0,98901.0,21.99,2.0,1.0,825163.0,33324.0,30686.0,1.361,2.14,122.33,51.67,161589.9,2098.57,1.16,101.49999999999999
278,134780,2022-05-23,37,5071,5375.0,2022-03-01,2022-05-24,1739000,9.8000002,7.0,84,,75.0,25.6,0.0,0.0,422118.0,6775.0,1316882.0,987662.0,25284.0,32059.0,78.4,1.54,177449.0,>160k,3271.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,49360.0,54931.280000000006,1.9,6,1530281.0,101663.0,23.030001,1.0,1.0,422118.0,17663.0,32296.0,1.528,2.13,123.5,59.96,156151.12,1858.94,1.11,88.0
279,134942,2022-05-30,26,5073,4675.0,2022-03-04,2022-06-04,2339000,13.2,7.0,92,2022-05-30,85.0,24.7,322543.0,6925.0,1263795.0,20413.0,1075205.0,913924.0,22574.0,42987.0,50.6,1.646,177197.0,>160k,3257.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,70775.0,79300.66,1.2,3,1928021.0,110968.0,23.9,3.0,1.0,1263795.0,56370.0,36288.0,1.95,1.85,91.38,58.28,146062.2,1587.63,1.12,82.39999999999999
280,134677,2022-05-16,64,5074,4050.0,2022-03-09,2022-05-18,1269000,7.1999998,7.0,70,,89.0,21.0,0.0,0.0,340073.0,4676.0,928927.0,826745.0,17362.0,22038.0,80.4,1.367,176250.0,>160k,3061.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,30125.0,33054.5,2.2,5,1194554.0,61754.0,19.75,1.0,1.0,340073.0,11845.0,21552.0,1.398,2.02,122.53,59.77,165910.28,2370.15,1.1,94.1
281,134952,2022-05-30,36,5075,5850.0,2022-03-09,2022-06-02,2640000,15.1,7.0,85,2022-05-30,85.0,24.8,697836.0,15178.0,1524488.0,25251.0,1115512.0,948185.0,23515.0,48766.0,55.3,1.516,174834.0,>160k,3230.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,73950.0,83040.5,1.9,5,2385664.0,134479.0,25.5,4.0,1.0,1524488.0,70191.0,47211.0,1.566,2.0,104.78,57.62,157990.99,1858.72,1.12,90.4
282,134957,2022-05-30,41,5077,3300.0,2022-03-13,2022-05-30,1954000,11.4,7.0,78,,84.0,,0.0,0.0,660338.0,8654.0,1293662.0,1086676.0,,,41.4,,171404.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,48075.0,54924.40000000001,0.4,1,1598257.0,88276.0,21.74,2.0,1.0,660338.0,21875.0,29044.0,1.655,,99.28,54.07,140197.98,1797.41,1.14,81.8
283,135263,2022-06-06,74,5078,2750.0,2022-03-14,2022-06-10,2140000,11.0,7.0,88,2022-06-06,81.0,25.0,0.0,0.0,1088313.0,12943.0,1051687.0,851866.0,21297.0,34240.0,35.7,1.498,194545.0,>160k,3113.0,PROMARISCO,PROM,VLL,V,L,L,Laboratorio,SP,51300.0,58862.8,0.3,0,1905991.0,108101.0,25.059999,2.0,1.0,1088313.0,38819.0,33434.0,1.534,1.96,111.67,53.0,173271.91,1969.0,1.15,89.1
284,134939,2022-05-30,23,5084,6150.0,2022-03-16,2022-06-01,1948000,16.200001,7.0,77,2022-05-30,98.0,26.8,175653.0,4639.0,899113.0,16463.0,1048887.0,1027909.0,27548.0,44011.0,54.2,1.618,120247.0,<130K,2717.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,71200.0,79335.5,2.9,5,2067564.0,159304.0,26.41,3.0,1.0,899113.0,52884.0,45861.0,1.553,2.32,127.71,57.08,127627.4,1657.5,1.11,106.1
285,135230,2022-06-06,25,5087,4600.0,2022-03-18,2022-06-08,1860000,12.0,7.0,82,2022-06-06,82.0,25.1,0.0,0.0,840322.0,12859.0,1019678.0,836136.0,20987.0,33846.0,54.8,1.522,155000.0,130-160k,2820.0,BIOGEMAR,BIOG,VLL,V,L,L,Laboratorio,SP,51500.0,58247.5,1.2,3,1530686.0,96203.0,25.07,2.0,1.0,840322.0,35536.0,30166.0,1.707,2.12,97.77,52.34,127557.17,1555.58,1.13,82.3
286,135991,2022-06-27,43,5092,6650.0,2022-03-31,2022-06-30,2768000,16.799999,7.0,91,2022-06-27,76.0,27.6,0.0,0.0,1140683.0,21040.0,1627317.0,1236761.0,34135.0,55175.0,56.5,1.544,164762.0,>160k,3284.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,85175.0,96642.70000000001,1.4,4,1968876.0,161198.0,28.379999,3.0,1.0,1140683.0,65198.0,44544.0,1.912,2.11,105.44,55.71,117195.01,1287.86,1.13,71.1
287,135992,2022-06-27,44,5093,5100.0,2022-03-31,2022-06-29,2398000,14.7,7.0,90,2022-06-27,84.0,27.8,0.0,0.0,1073100.0,18990.0,1324900.0,1112916.0,30939.0,49929.0,49.6,1.505,163129.0,>160k,3397.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,75150.0,85528.20000000001,1.4,4,1841533.0,147740.0,28.639999,3.0,1.0,1073100.0,60216.0,40998.0,1.833,2.15,111.67,56.8,125274.35,1391.94,1.14,76.8
288,135988,2022-06-27,40,5094,2250.0,2022-04-01,2022-06-27,2015000,12.4,7.0,87,,82.0,,122914.0,2839.0,1001650.0,19001.0,1013350.0,830947.0,,,25.9,,162500.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,60950.0,69079.20000000001,1.1,3,1532328.0,114131.0,27.120001,4.0,1.0,1001650.0,64017.0,33393.0,1.825,,105.79,56.5,123574.84,1420.4,1.13,76.0
289,136222,2022-07-04,34,5095,6150.0,2022-04-05,2022-07-06,2339000,14.8,7.0,92,,89.0,26.3,0.0,0.0,997621.0,13796.0,1341379.0,1193827.0,31398.0,45194.0,59.4,1.756,158041.0,130-160k,3054.0,BIOGEMAR,BIOG,VLL,V,L,L,Laboratorio,SP,79350.0,90751.4375,2.0,6,2101664.0,159405.0,26.190001,2.0,1.0,997621.0,38994.0,42711.0,1.858,1.98,117.07,58.28,142004.32,1543.53,1.14,89.9
290,136215,2022-07-04,27,5096,4425.0,2022-04-05,2022-07-05,1436000,8.8000002,7.0,91,,77.0,30.9,0.0,0.0,386888.0,8490.0,1049112.0,807816.0,24962.0,33452.0,71.8,1.647,163182.0,>160k,3801.0,BIOGEMAR,BIOG,VLL,V,L,L,Laboratorio,SP,55100.0,61866.8,2.2,6,984267.0,97632.0,28.58,2.0,1.0,386888.0,30488.0,25563.0,2.155,2.36,121.92,68.81,111848.52,1229.1,1.12,68.5
291,136216,2022-07-04,28,5100,3550.0,2022-04-06,2022-07-07,1173000,7.4000001,7.0,92,,84.0,30.9,0.0,0.0,306400.0,6899.0,866600.0,727944.0,22493.0,29392.0,68.5,1.567,158514.0,130-160k,3972.0,BIOGEMAR,BIOG,VLL,V,L,L,Laboratorio,SP,46050.0,51681.0,2.0,5,872757.0,96833.0,29.27,2.0,1.0,306400.0,23500.0,23476.0,1.962,2.33,142.23,67.64,117940.13,1281.96,1.12,74.4
292,136495,2022-07-18,19,5101,3300.0,2022-04-13,2022-07-20,1070000,6.5,7.0,98,2022-07-18,101.0,27.3,0.0,0.0,514434.0,7268.0,555566.0,561122.0,15319.0,22587.0,72.5,1.872,164615.0,>160k,3475.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,42275.0,48040.9,1.3,5,1132900.0,84240.0,25.290001,2.0,1.0,514434.0,17302.0,22909.0,1.845,1.96,132.24,66.37,174292.31,1778.49,1.14,105.89999999999999
293,136322,2022-07-11,20,5102,2725.0,2022-04-13,2022-07-16,936000,5.9000001,7.0,94,2022-07-11,102.0,25.0,0.0,0.0,407198.0,6813.0,528802.0,539378.0,13484.0,20297.0,66.0,1.678,158644.0,130-160k,3440.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,34050.0,38849.4,1.3,5,985086.0,77237.0,23.92,2.0,1.0,407198.0,19591.0,20636.0,1.65,1.86,139.27,61.4,166963.73,1776.21,1.14,105.2
294,136217,2022-07-04,29,5103,3625.0,2022-04-14,2022-07-08,1417000,9.3000002,7.0,85,,91.0,25.14,0.0,0.0,573814.0,10219.0,843186.0,767299.0,19290.0,29509.0,55.7,1.509,152366.0,130-160k,3173.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,44525.0,51026.700000000004,1.2,4,1279080.0,93089.0,22.219999,2.0,1.0,573814.0,31115.0,25516.0,1.745,2.07,117.76,56.33,137535.48,1618.06,1.15,90.3
295,136352,2022-07-11,67,5109,2675.0,2022-04-22,2022-07-16,979000,6.0,7.0,85,2022-07-11,69.0,22.7,0.0,0.0,201854.0,4138.0,777146.0,536231.0,12172.0,16310.0,63.7,1.838,163167.0,>160k,2718.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,AP,29975.0,34090.100000000006,1.0,3,670965.0,58730.0,23.92,1.0,1.0,201854.0,15019.0,15359.0,1.952,1.85,115.16,58.77,111827.5,1315.62,1.14,68.5
296,136520,2022-07-18,46,5112,2375.0,2022-04-26,2022-07-19,874000,5.3000002,7.0,84,2022-07-18,79.0,25.2,0.0,0.0,212007.0,3931.0,661993.0,522974.0,13179.0,17110.0,64.0,1.809,164906.0,>160k,3228.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,AP,30950.0,35117.0,2.3,6,689411.0,52607.0,21.280001,1.0,1.0,212007.0,12655.0,14090.0,2.197,2.06,118.16,69.52,130077.54,1548.54,1.13,78.9
297,137462,2022-08-15,22,5113,0.0,2022-05-04,2022-08-16,2085000,12.5,7.0,104,,99.0,,0.0,0.0,1157941.0,20595.0,927059.0,917788.0,,,0.0,,166800.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,83475.0,92789.5,1.8,5,2137422.0,193900.0,28.889999,3.0,1.0,1157941.0,63634.0,48892.0,1.707,,149.15,64.21,170993.76,1644.17,1.11,102.49999999999999
298,137092,2022-08-01,35,5114,1950.0,2022-05-03,2022-08-04,748000,5.4000001,7.0,93,2022-08-01,84.0,26.0,0.0,0.0,230912.0,4283.0,517088.0,434354.0,11293.0,15576.0,51.6,1.847,138519.0,130-160k,2884.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,28775.0,32268.5,1.9,6,675424.0,58857.0,24.6,2.0,1.0,230912.0,13225.0,15218.0,1.891,1.94,117.2,57.3,125078.52,1344.93,1.12,90.3
299,137376,2022-08-08,42,5115,9675.0,2022-05-05,2022-08-12,4619000,28.4,7.0,99,,101.0,25.1,0.0,0.0,2830404.0,44411.0,1788596.0,1806482.0,45343.0,89754.0,48.7,1.579,162641.0,>160k,3160.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,141703.0,158534.396,1.2,4,4413305.0,299029.0,24.68,5.0,1.0,2830404.0,137327.0,83477.0,1.698,1.76,106.36,50.4,155398.06,1569.68,1.12,95.5
300,137366,2022-08-08,32,5122,7400.0,2022-05-10,2022-08-14,2493000,17.0,7.0,96,,94.0,24.8,0.0,0.0,1147154.0,16604.0,1345846.0,1265095.0,31374.0,47978.0,62.2,1.668,146647.0,130-160k,2822.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,80025.0,88205.0,1.8,6,2488751.0,187379.0,25.58,4.0,1.0,1147154.0,44454.0,50922.0,1.572,1.79,114.82,49.03,146397.12,1524.97,1.1,99.8
301,137367,2022-08-08,33,5123,3800.0,2022-05-10,2022-08-13,1359000,9.3000002,7.0,95,,89.0,25.8,0.0,0.0,574369.0,8791.0,784631.0,698322.0,18017.0,26808.0,58.4,1.58,146129.0,130-160k,2883.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,42350.0,46687.5,1.8,6,1211760.0,97937.0,26.09,2.0,1.0,574369.0,27121.0,25421.0,1.666,1.89,110.85,47.93,130296.77,1371.54,1.1,89.2
302,137365,2022-08-08,31,5125,5550.0,2022-05-09,2022-08-10,1689000,14.0,7.0,93,,107.0,30.0,0.0,0.0,931167.0,16789.0,757833.0,810881.0,24326.0,41115.0,56.6,1.709,120643.0,<130K,2937.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,70250.0,78011.0,1.4,0,1725706.0,144268.0,26.790001,3.0,1.0,931167.0,51362.0,38075.0,1.845,2.15,110.8,53.96,123264.71,1325.43,1.11,102.2
303,137372,2022-08-08,38,5127,2150.0,2022-05-17,2022-08-11,731000,5.0999999,7.0,86,,88.0,26.6,0.0,0.0,286504.0,5230.0,444496.0,391156.0,10405.0,15635.0,60.2,1.497,143333.0,130-160k,3066.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23405.0,26379.100000000002,2.2,6,673782.0,59733.0,25.290001,2.0,1.0,286504.0,18310.0,15024.0,1.558,2.14,136.19,53.36,132114.12,1536.21,1.13,92.2
304,137393,2022-08-08,75,5128,4075.0,2022-05-18,2022-08-09,1532000,10.5,7.0,83,,39.0,29.3,0.0,0.0,0.0,0.0,1532000.0,597480.0,17506.0,17506.0,55.4,2.124,145905.0,130-160k,1667.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,37180.0,41330.0,1.6,5,798649.0,94868.0,26.85,0.0,1.0,0.0,0.0,21444.0,1.734,2.49,108.86,42.66,76061.81,916.41,1.11,52.1
305,137464,2022-08-15,24,5129,0.0,2022-05-19,2022-08-16,2519000,15.4,7.0,89,,80.0,,0.0,0.0,825492.0,12695.0,1693508.0,1354806.0,,,0.0,,163571.0,>160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,64255.0,72058.1,1.4,4,2094192.0,153935.0,23.799999,2.0,1.0,825492.0,32290.0,42890.0,1.498,,112.31,46.88,135986.49,1527.94,1.12,83.1
307,138224,2022-09-05,30,5131,3500.0,2022-05-24,2022-09-09,1232000,9.0,7.0,108,2022-09-05,88.0,34.5,0.0,0.0,515963.0,7787.0,716037.0,630113.0,21739.0,29526.0,55.6,1.61,136889.0,130-160k,3281.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,47530.0,52804.600000000006,2.6,6,1069490.0,118691.0,34.73,2.0,1.0,515963.0,24133.0,27011.0,1.76,2.19,122.11,48.9,118832.22,1100.3,1.11,86.8
308,138662,2022-09-19,37,5137,3500.0,2022-05-31,2022-09-23,1340000,9.8000002,7.0,115,2022-09-19,79.0,32.4,0.0,0.0,474547.0,9873.0,865453.0,683708.0,22152.0,32025.0,51.0,1.842,136735.0,130-160k,3268.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,59000.0,66138.0,1.9,6,1002685.0,119817.0,32.66,2.0,1.0,474547.0,39816.0,27122.0,2.175,1.96,106.31,52.35,102314.79,889.69,1.12,74.8
309,138463,2022-09-12,39,5144,3675.0,2022-06-01,2022-09-13,1693000,12.7,7.0,104,2022-09-12,69.0,31.3,0.0,0.0,314243.0,4896.0,1378757.0,951342.0,29777.0,34673.0,41.3,1.788,133307.0,130-160k,2730.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,62000.0,70440.0,1.6,5,1098477.0,129524.0,31.459999,1.0,1.0,314243.0,16143.0,29568.0,2.097,2.1,98.06,46.94,86494.25,831.68,1.14,64.9
310,138235,2022-09-05,41,5145,4475.0,2022-06-03,2022-09-08,1406000,11.4,7.0,97,2022-09-05,82.0,28.1,0.0,0.0,273433.0,4211.0,1132567.0,928705.0,26097.0,30308.0,56.1,1.525,123333.0,<130K,2659.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,46225.0,52391.5,1.0,3,1008821.0,105240.0,28.879999,1.0,1.0,273433.0,13945.0,25449.0,1.816,2.02,95.17,41.8,88493.07,912.3,1.13,71.8
311,138217,2022-09-05,23,5146,5825.0,2022-06-07,2022-09-11,2389000,16.200001,7.0,96,,99.0,26.2,0.0,0.0,937901.0,13598.0,1451099.0,1436588.0,37639.0,51237.0,51.4,1.33,147469.0,130-160k,3163.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,68125.0,76665.5,2.5,6,2052086.0,169458.0,27.0,2.0,1.0,937901.0,42387.0,43681.0,1.56,1.84,108.96,43.8,126671.97,1319.5,1.13,85.9
312,138661,2022-09-19,36,5147,5250.0,2022-06-08,2022-09-22,1931000,15.1,7.0,106,2022-09-19,69.0,34.2,0.0,0.0,388885.0,5942.0,1542115.0,1064059.0,36391.0,42333.0,49.7,1.595,127881.0,<130K,2804.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,67525.0,76085.5,2.0,5,1343373.0,185454.0,34.98,1.0,1.0,388885.0,19237.0,39330.0,1.717,2.23,115.87,42.19,88965.1,839.29,1.13,69.6
313,139255,2022-10-03,64,5152,3675.0,2022-06-12,2022-10-07,1368000,7.1999998,7.0,117,2022-10-03,62.0,26.3,0.0,0.0,215500.0,3879.0,1152500.0,714550.0,18793.0,22672.0,72.9,1.691,190000.0,>160k,3149.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,38345.0,44680.100000000006,0.003,1,750907.0,74960.0,27.0,1.0,1.0,215500.0,14112.0,18335.0,2.091,1.59,88.98,45.52,104292.64,891.39,1.17,54.900000000000006
314,138915,2022-09-26,26,5153,3650.0,2022-06-15,2022-09-27,1855000,13.2,7.0,104,2022-09-26,78.0,26.8,0.0,0.0,485828.0,8118.0,1369172.0,1067954.0,28621.0,36739.0,39.5,1.781,140530.0,130-160k,2783.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,65425.0,75943.5,1.4,5,1418087.0,132476.0,26.379999,1.0,1.0,485828.0,26655.0,32711.0,2.0,1.8,96.5,47.66,107430.83,1032.99,1.16,76.4
315,138914,2022-09-26,25,5154,4550.0,2022-06-16,2022-09-28,1682000,12.0,7.0,104,2022-09-26,78.0,26.8,0.0,0.0,429441.0,7730.0,1252559.0,976996.0,26183.0,33913.0,54.2,1.762,140167.0,130-160k,2826.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,59750.0,68917.0,1.2,4,1380484.0,133962.0,26.370001,1.0,1.0,429441.0,26460.0,32809.0,1.821,1.79,107.34,47.88,115040.33,1106.16,1.15,82.1
316,138685,2022-09-19,74,5155,4775.0,2022-06-14,2022-09-24,1610000,11.0,7.0,102,2022-09-19,50.0,31.1,0.0,0.0,0.0,0.0,1610000.0,805000.0,25036.0,25036.0,62.0,1.593,146364.0,130-160k,2276.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,39875.0,46190.5,1.5,6,651187.0,86245.0,30.75,0.0,1.0,0.0,0.0,20024.0,1.991,2.16,76.87,35.54,59198.82,580.38,1.16,40.400000000000006
317,139476,2022-10-10,43,5156,3400.0,2022-07-07,2022-10-10,2362000,16.799999,7.0,95,,61.0,,0.0,0.0,378273.0,8322.0,1983727.0,1210073.0,,,28.9,,140595.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,69725.0,78945.50000000001,1.1,4,1336908.0,173506.0,31.5,1.0,1.0,378273.0,34182.0,38519.0,1.81,,108.71,43.69,79577.86,837.66,1.13,56.599999999999994
318,139477,2022-10-10,44,5157,4900.0,2022-07-07,2022-10-11,2073000,14.7,7.0,96,,65.0,,0.0,0.0,317976.0,5908.0,1755024.0,1140766.0,,,47.6,,141020.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,67645.0,76377.5,1.1,4,1372046.0,154978.0,28.5,1.0,1.0,317976.0,19615.0,35949.0,1.882,,109.82,47.93,93336.46,972.25,1.13,66.2
319,139473,2022-10-10,40,5158,4450.0,2022-07-08,2022-10-12,1922000,12.4,7.0,96,2022-10-10,69.0,28.5,0.0,0.0,532502.0,10838.0,1389498.0,958754.0,27324.0,38162.0,51.3,1.55,155000.0,130-160k,3078.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MG,59145.0,66787.5,1.0,3,1119420.0,122284.0,30.5,2.0,1.0,532502.0,42198.0,28739.0,2.058,2.07,102.73,49.68,90275.81,940.37,1.13,58.199999999999996
320,139217,2022-10-03,20,5165,2325.0,2022-07-19,2022-10-06,798000,5.9000001,7.0,79,2022-10-03,76.0,25.7,0.0,0.0,152524.0,3595.0,645476.0,490562.0,12607.0,16202.0,56.3,1.366,135254.0,130-160k,2746.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,22125.0,25881.5,1.6,6,543539.0,59716.0,26.6,1.0,1.0,152524.0,15375.0,13996.0,1.581,2.31,128.12,47.47,92125.25,1166.14,1.17,68.10000000000001
321,140279,2022-10-24,29,5166,1025.0,2022-07-20,2022-10-24,1319000,9.3000002,7.0,96,,77.0,,0.0,0.0,425692.0,7611.0,893308.0,687847.0,,,15.7,,141828.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39451.0,45508.1,1.2,5,762780.0,71023.0,28.5,2.0,1.0,425692.0,27776.0,17218.0,2.291,,79.55,44.19,82019.35,854.37,1.15,57.8
322,139876,2022-10-17,27,5167,2450.0,2022-07-20,2022-10-22,1237000,8.8000002,7.0,94,2022-10-17,80.0,26.0,0.0,0.0,418723.0,7490.0,818277.0,654622.0,17020.0,24510.0,39.8,1.61,140568.0,130-160k,2785.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39450.0,45379.0,1.2,5,882744.0,85374.0,28.6,2.0,1.0,418723.0,26768.0,20761.0,1.9,1.95,103.21,47.69,100311.82,1067.15,1.15,71.39999999999999
323,139877,2022-10-17,28,5168,2000.0,2022-07-20,2022-10-21,1040000,7.4000001,7.0,93,2022-10-17,75.0,26.6,0.0,0.0,283778.0,5108.0,756222.0,567166.0,15087.0,20195.0,38.6,1.57,140541.0,130-160k,2729.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,31700.0,36582.00000000001,1.2,5,738669.0,72607.0,27.6,1.0,1.0,283778.0,19007.0,17663.0,1.795,2.02,105.5,46.06,99820.13,1073.33,1.15,71.0
324,138949,2022-09-26,67,5169,1250.0,2022-07-21,2022-10-01,898000,6.0,7.0,72,2022-09-26,55.0,23.78,0.0,0.0,0.0,0.0,898000.0,493900.0,11745.0,11745.0,29.8,1.205,149667.0,130-160k,1958.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,14150.0,17013.0,1.0,4,238581.0,21472.0,23.120001,0.0,1.0,0.0,0.0,5516.0,2.565,2.35,49.7,32.75,39763.5,552.27,1.2,26.6
325,138935,2022-09-26,46,5172,2600.0,2022-07-21,2022-09-30,836000,5.3000002,7.0,71,2022-09-26,60.0,22.85,0.0,0.0,0.0,0.0,836000.0,501600.0,11462.0,11462.0,70.1,1.71,157736.0,130-160k,2163.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,19600.0,24224.2,1.0,4,522150.0,39177.0,22.98,0.0,1.0,0.0,0.0,11999.0,1.633,2.28,104.11,52.09,98518.86,1387.59,1.24,62.5
326,139883,2022-10-17,34,5173,4300.0,2022-07-23,2022-10-23,2369000,14.8,7.0,92,2022-10-17,65.0,28.0,0.0,0.0,571700.0,11434.0,1797300.0,1168245.0,32711.0,44145.0,41.5,1.478,160068.0,>160k,2983.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,65250.0,75239.0,0.9,2,1485700.0,142938.0,24.0,1.0,1.0,571700.0,43095.0,33370.0,1.955,2.11,104.98,47.92,100385.14,1091.14,1.15,62.7
327,139869,2022-10-17,19,5174,2300.0,2022-07-23,2022-10-21,1174000,6.5,7.0,90,2022-10-17,69.0,28.9,0.0,0.0,367832.0,7139.0,806168.0,556256.0,16076.0,23215.0,50.5,1.588,180615.0,>160k,3572.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,36875.0,42426.50000000001,0.8,2,877778.0,96909.0,29.66,2.0,1.0,367832.0,27503.0,22264.0,1.656,2.24,165.66,63.03,135042.77,1500.48,1.15,74.8
328,141526,2022-11-07,35,5182,2125.0,2022-08-16,2022-11-10,700000,5.4000001,7.0,86,2022-11-07,85.0,24.4,0.0,0.0,101649.0,1911.0,598351.0,508598.0,12410.0,14321.0,56.2,1.501,129630.0,<130K,2652.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,21500.0,24965.25,1.4,6,610139.0,50284.0,24.5,1.0,1.0,101649.0,6663.0,14369.0,1.496,2.01,108.28,46.3,112988.7,1313.82,1.16,87.2
329,142001,2022-11-14,38,5183,1425.0,2022-08-16,2022-11-14,733000,5.0999999,7.0,90,,63.0,26.0,0.0,0.0,0.0,0.0,733000.0,461790.0,12007.0,12007.0,39.9,1.799,143725.0,130-160k,2354.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,21600.0,25016.0,1.4,6,542077.0,52437.0,26.0,0.0,1.0,0.0,0.0,14094.0,1.533,2.05,114.24,47.06,106289.61,1181.0,1.16,74.0
330,141533,2022-11-07,42,5184,8000.0,2022-08-17,2022-11-09,3354000,28.4,7.0,84,,64.0,29.0,0.0,0.0,406958.0,9767.0,2947042.0,1886107.0,54697.0,64464.0,40.2,1.181,118099.0,<130K,2270.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,76145.0,87103.5,1.3,5,2142929.0,217635.0,27.549999,1.0,1.0,406958.0,37555.0,57593.0,1.322,2.45,91.23,31.92,75455.25,898.28,1.14,63.9
331,141523,2022-11-07,32,5185,8100.0,2022-08-18,2022-11-11,2291000,17.0,7.0,85,,84.0,23.0,0.0,0.0,325897.0,5814.0,1965103.0,1650687.0,37966.0,43780.0,68.1,1.37,134765.0,130-160k,2575.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,59975.0,69515.5,1.1,4,1878468.0,153164.0,24.5,1.0,1.0,325897.0,19763.0,43852.0,1.368,1.89,106.0,41.51,110498.12,1299.98,1.16,82.0
332,141524,2022-11-07,33,5186,3800.0,2022-08-18,2022-11-13,1421000,9.3000002,7.0,87,2022-11-07,68.0,24.8,0.0,0.0,0.0,0.0,1421000.0,966280.0,23964.0,23964.0,58.4,1.434,152796.0,130-160k,2577.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,34353.0,39900.3,1.1,4,858720.0,76042.0,25.0,0.0,1.0,0.0,0.0,21468.0,1.6,2.0,93.98,42.46,92335.48,1061.33,1.16,60.4
